Ad;2024;5;2;3;M;M3e;106;0;;329;1000;45
Ad;2024;5;2;6;M;F3c;223;0;;267;1245;45
Ad;2024;5;6;2;KS;M1i;P009;0;;360;855;45
Ad;2024;5;6;3;M;F3a;P009;0;;244;1000;45
Ad;2024;5;6;4;M;F3a;P009;0;;244;1055;45
Ad;2024;5;6;6;M;F3c;138;0;;267;1245;45
Ad;2024;5;6;7;M;F3c;138;0;;267;1340;45
Ad;2024;5;6;8;M;M1i;138;0;;64;1435;45
Ad;2024;5;6;9;M;M1i;138;0;;64;1530;45
Ad;2024;5;8;2;M;M3h;P109;0;;353;855;45
Ad;2024;5;8;3;M;M1i;P109;0;;64;1000;45
Ad;2024;5;8;4;M;M1i;P109;0;;64;1055;45
Ad;2024;5;8;6;M;F3a;221;0;;244;1245;45
Ad;2024;5;8;8;M;M3e;207;0;;329;1435;45
Ad;2024;5;8;9;M;M3e;207;0;;329;1530;45
Ad;2024;5;13;2;KS;M1i;P009;0;;360;855;45
Ad;2024;5;13;3;M;F3a;P009;0;;244;1000;45
Ad;2024;5;13;4;M;F3a;P009;0;;244;1055;45
Ad;2024;5;13;6;M;F3c;138;0;;267;1245;45
Ad;2024;5;13;7;M;F3c;138;0;;267;1340;45
Ad;2024;5;13;8;M;M1i;138;0;;64;1435;45
Ad;2024;5;13;9;M;M1i;138;0;;64;1530;45
Ad;2024;5;15;2;M;M3h;P109;0;;353;855;45
Ad;2024;5;15;3;M;M1i;P109;0;;64;1000;45
Ad;2024;5;15;4;M;M1i;P109;0;;64;1055;45
Ad;2024;5;15;6;M;F3a;221;0;;244;1245;45
Ad;2024;5;15;8;M;M3e;207;0;;329;1435;45
Ad;2024;5;15;9;M;M3e;207;0;;329;1530;45
Ad;2024;5;16;1;M;M3h;205;0;;353;800;45
Ad;2024;5;16;2;M;M3h;205;0;;353;855;45
Ad;2024;5;16;3;M;M3e;106;0;;329;1000;45
Ad;2024;5;16;6;M;F3c;223;0;;267;1245;45
Ad;2024;5;22;2;M;M3h;P109;0;;353;855;45
Ad;2024;5;22;3;M;M1i;P109;0;;64;1000;45
Ad;2024;5;22;4;M;M1i;P109;0;;64;1055;45
Ad;2024;5;22;6;M;F3a;221;0;;244;1245;45
Ad;2024;5;22;8;M;M3e;207;0;;329;1435;45
Ad;2024;5;22;9;M;M3e;207;0;;329;1530;45
Ad;2024;5;23;1;M;M3h;205;0;;353;800;45
Ad;2024;5;23;2;M;M3h;205;0;;353;855;45
Ad;2024;5;23;3;M;M3e;106;0;;329;1000;45
Ad;2024;5;23;6;M;F3c;223;0;;267;1245;45
Ad;2024;5;27;2;KS;M1i;P009;0;;360;855;45
Ad;2024;5;27;3;M;F3a;P009;0;;244;1000;45
Ad;2024;5;27;4;M;F3a;P009;0;;244;1055;45
Ad;2024;5;27;6;M;F3c;138;0;;267;1245;45
Ad;2024;5;27;7;M;F3c;138;0;;267;1340;45
Ad;2024;5;27;8;M;M1i;138;0;;64;1435;45
Ad;2024;5;27;9;M;M1i;138;0;;64;1530;45
Ad;2024;5;29;2;M;M3h;P109;0;;353;855;45
Ad;2024;5;29;3;M;M1i;P109;0;;64;1000;45
Ad;2024;5;29;4;M;M1i;P109;0;;64;1055;45
Ad;2024;5;29;6;M;F3a;221;0;;244;1245;45
Ad;2024;5;29;8;M;M3e;207;0;;329;1435;45
Ad;2024;5;29;9;M;M3e;207;0;;329;1530;45
Ad;2024;5;30;1;M;M3h;205;0;;353;800;45
Ad;2024;5;30;2;M;M3h;205;0;;353;855;45
Ad;2024;5;30;3;M;M3e;106;0;;329;1000;45
Ad;2024;5;30;6;M;F3c;223;0;;267;1245;45
Ad;2024;6;3;2;KS;M1i;P009;0;;360;855;45
Ad;2024;6;3;3;M;F3a;P009;0;;244;1000;45
Ad;2024;6;3;4;M;F3a;P009;0;;244;1055;45
Ad;2024;6;3;6;M;F3c;138;0;;267;1245;45
Ad;2024;6;3;7;M;F3c;138;0;;267;1340;45
Ad;2024;6;3;8;M;M1i;138;0;;64;1435;45
Ad;2024;6;3;9;M;M1i;138;0;;64;1530;45
Ad;2024;6;5;2;M;M3h;P109;0;;353;855;45
Ad;2024;6;5;3;M;M1i;P109;0;;64;1000;45
Ad;2024;6;5;4;M;M1i;P109;0;;64;1055;45
Ad;2024;6;5;6;M;F3a;221;0;;244;1245;45
Ad;2024;6;5;8;M;M3e;207;0;;329;1435;45
Ad;2024;6;5;9;M;M3e;207;0;;329;1530;45
Ad;2024;6;6;1;M;M3h;205;0;;353;800;45
Ad;2024;6;6;2;M;M3h;205;0;;353;855;45
Ad;2024;6;6;3;M;M3e;106;0;;329;1000;45
Ad;2024;6;6;6;M;F3c;223;0;;267;1245;45
Ad;2024;6;10;2;KS;M1i;P009;0;;360;855;45
Ad;2024;6;10;3;M;F3a;P009;0;;244;1000;45
Ad;2024;6;10;4;M;F3a;P009;0;;244;1055;45
Ad;2024;6;10;6;M;F3c;138;0;;267;1245;45
Ad;2024;6;10;7;M;F3c;138;0;;267;1340;45
Ad;2024;6;10;8;M;M1i;138;0;;64;1435;45
Ad;2024;6;10;9;M;M1i;138;0;;64;1530;45
Ad;2024;6;12;2;M;M3h;P109;0;;353;855;45
Ad;2024;6;12;3;M;M1i;P109;0;;64;1000;45
Ad;2024;6;12;4;M;M1i;P109;0;;64;1055;45
Ad;2024;6;12;6;M;F3a;221;0;;244;1245;45
Ad;2024;6;12;8;M;M3e;207;0;;329;1435;45
Ad;2024;6;12;9;M;M3e;207;0;;329;1530;45
Ad;2024;6;13;1;M;M3h;205;0;;353;800;45
Ad;2024;6;13;2;M;M3h;205;0;;353;855;45
Ad;2024;6;13;3;M;M3e;106;0;;329;1000;45
Ad;2024;6;13;6;M;F3c;223;0;;267;1245;45
Ad;2024;6;17;2;KS;M1i;P009;0;;360;855;45
Ad;2024;6;17;3;M;F3a;P009;0;;244;1000;45
Ad;2024;6;17;4;M;F3a;P009;0;;244;1055;45
Ad;2024;6;17;6;M;F3c;138;0;;267;1245;45
Ad;2024;6;17;7;M;F3c;138;0;;267;1340;45
Ad;2024;6;17;8;M;M1i;138;0;;64;1435;45
Ad;2024;6;17;9;M;M1i;138;0;;64;1530;45
Ad;2024;6;19;2;M;M3h;P109;0;;353;855;45
Ad;2024;6;19;3;M;M1i;P109;0;;64;1000;45
Ad;2024;6;19;4;M;M1i;P109;0;;64;1055;45
Ad;2024;6;19;6;M;F3a;221;0;;244;1245;45
Ad;2024;6;19;8;M;M3e;207;0;;329;1435;45
Ad;2024;6;19;9;M;M3e;207;0;;329;1530;45
Ad;2024;6;20;1;M;M3h;205;0;;353;800;45
Ad;2024;6;20;2;M;M3h;205;0;;353;855;45
Ad;2024;6;20;3;M;M3e;106;0;;329;1000;45
Ad;2024;6;20;6;M;F3c;223;0;;267;1245;45
Ad;2024;6;24;2;KS;M1i;P009;0;;360;855;45
Ad;2024;6;24;3;M;F3a;P009;0;;244;1000;45
Ad;2024;6;24;4;M;F3a;P009;0;;244;1055;45
Ad;2024;6;24;6;M;F3c;138;0;;267;1245;45
Ad;2024;6;24;7;M;F3c;138;0;;267;1340;45
Ad;2024;6;24;8;M;M1i;138;0;;64;1435;45
Ad;2024;6;24;9;M;M1i;138;0;;64;1530;45
Ad;2024;6;26;2;M;M3h;P109;0;;353;855;45
Ad;2024;6;26;3;M;M1i;P109;0;;64;1000;45
Ad;2024;6;26;4;M;M1i;P109;0;;64;1055;45
Ad;2024;6;26;6;M;F3a;221;0;;244;1245;45
Ad;2024;6;26;8;M;M3e;207;0;;329;1435;45
Ad;2024;6;26;9;M;M3e;207;0;;329;1530;45
Ad;2024;6;27;1;M;M3h;205;0;;353;800;45
Ad;2024;6;27;2;M;M3h;205;0;;353;855;45
Ad;2024;6;27;3;M;M3e;106;0;;329;1000;45
Ad;2024;6;27;6;M;F3c;223;0;;267;1245;45
Ae;2024;1;22;1;FMS As.;;;0;;31;800;45
Ae;2024;1;22;2;FMS As.;;;0;;31;855;45
Ae;2024;1;22;3;FMS As.;;;0;;31;1000;45
Ae;2024;1;22;4;FMS As.;;;0;;31;1055;45
Ae;2024;1;22;6;GG;F3a;213;0;;246;1245;45
Ae;2024;1;22;7;GG;F3a;213;0;;246;1340;45
Ae;2024;1;23;4;GG;M3b;132;0;;497;1055;45
Ae;2024;1;23;5;KS;F3a;132;0;;240;1150;45
Ae;2024;1;23;10;fPY;M1a;U124;0;;585;1625;45
Ae;2024;1;23;10;fPY;M1b;U124;0;;585;1625;45
Ae;2024;1;23;10;fPY;M2e;U124;0;;585;1625;45
Ae;2024;1;23;10;fPY;M3h;U124;0;;585;1625;45
Ae;2024;1;23;10;fPY;M4g;U124;0;;585;1625;45
Ae;2024;1;23;10;fPY;F1b;U124;0;;585;1625;45
Ae;2024;1;23;11;fPY;M1a;U124;0;;585;1720;45
Ae;2024;1;23;11;fPY;M1b;U124;0;;585;1720;45
Ae;2024;1;23;11;fPY;M2e;U124;0;;585;1720;45
Ae;2024;1;23;11;fPY;M3h;U124;0;;585;1720;45
Ae;2024;1;23;11;fPY;M4g;U124;0;;585;1720;45
Ae;2024;1;23;11;fPY;F1b;U124;0;;585;1720;45
Ae;2024;1;24;2;GG;F2a;213;0;;505;855;45
Ae;2024;1;24;3;GG;F2a;213;0;;505;1000;45
Ae;2024;1;25;1;GG;FMP;213;0;;13;800;45
Ae;2024;1;25;2;GG;FMP;213;0;;13;855;45
Ae;2024;1;25;3;GG;M3b;213;0;;497;1000;45
Ae;2024;1;25;4;GG;M3b;213;0;;497;1055;45
Ae;2024;1;25;7;PZ;FMP;125;0;;706;1340;45
Ae;2024;1;25;8;PZ;FMP;125;0;;706;1435;45
Ae;2024;1;25;9;PZ;FMP;125;0;;706;1530;45
Ae;2024;1;25;10;PZ;FMP;125;0;;706;1625;45
Ae;2024;1;29;1;FMS As.;;;0;;31;800;45
Ae;2024;1;29;2;FMS As.;;;0;;31;855;45
Ae;2024;1;29;3;FMS As.;;;0;;31;1000;45
Ae;2024;1;29;4;FMS As.;;;0;;31;1055;45
Ae;2024;1;29;6;GG;F3a;213;0;;246;1245;45
Ae;2024;1;29;7;GG;F3a;213;0;;246;1340;45
Ae;2024;1;30;4;GG;M3b;132;0;;497;1055;45
Ae;2024;1;30;5;KS;F3a;132;0;;240;1150;45
Ae;2024;1;30;10;fPY;M1a;U124;0;;585;1625;45
Ae;2024;1;30;10;fPY;M1b;U124;0;;585;1625;45
Ae;2024;1;30;10;fPY;M2e;U124;0;;585;1625;45
Ae;2024;1;30;10;fPY;M3h;U124;0;;585;1625;45
Ae;2024;1;30;10;fPY;M4g;U124;0;;585;1625;45
Ae;2024;1;30;10;fPY;F1b;U124;0;;585;1625;45
Ae;2024;1;30;11;fPY;M1a;U124;0;;585;1720;45
Ae;2024;1;30;11;fPY;M1b;U124;0;;585;1720;45
Ae;2024;1;30;11;fPY;M2e;U124;0;;585;1720;45
Ae;2024;1;30;11;fPY;M3h;U124;0;;585;1720;45
Ae;2024;1;30;11;fPY;M4g;U124;0;;585;1720;45
Ae;2024;1;30;11;fPY;F1b;U124;0;;585;1720;45
Ae;2024;1;31;2;GG;F2a;213;0;;505;855;45
Ae;2024;1;31;3;GG;F2a;213;0;;505;1000;45
Ae;2024;2;1;1;GG;FMP;213;0;;13;800;45
Ae;2024;2;1;2;GG;FMP;213;0;;13;855;45
Ae;2024;2;1;3;GG;M3b;213;0;;497;1000;45
Ae;2024;2;1;4;GG;M3b;213;0;;497;1055;45
Ae;2024;2;1;7;PZ;FMP;125;0;;706;1340;45
Ae;2024;2;1;8;PZ;FMP;125;0;;706;1435;45
Ae;2024;2;1;9;PZ;FMP;125;0;;706;1530;45
Ae;2024;2;1;10;PZ;FMP;125;0;;706;1625;45
Ae;2024;2;5;1;FMS As.;;;0;;31;800;45
Ae;2024;2;5;2;FMS As.;;;0;;31;855;45
Ae;2024;2;5;3;FMS As.;;;0;;31;1000;45
Ae;2024;2;5;4;FMS As.;;;0;;31;1055;45
Ae;2024;2;5;6;GG;F3a;213;0;;246;1245;45
Ae;2024;2;5;7;GG;F3a;213;0;;246;1340;45
Ae;2024;2;6;4;GG;M3b;132;0;;497;1055;45
Ae;2024;2;6;5;KS;F3a;132;0;;240;1150;45
Ae;2024;2;6;10;fPY;M1a;U124;0;;585;1625;45
Ae;2024;2;6;10;fPY;M1b;U124;0;;585;1625;45
Ae;2024;2;6;10;fPY;M2e;U124;0;;585;1625;45
Ae;2024;2;6;10;fPY;M3h;U124;0;;585;1625;45
Ae;2024;2;6;10;fPY;M4g;U124;0;;585;1625;45
Ae;2024;2;6;10;fPY;F1b;U124;0;;585;1625;45
Ae;2024;2;6;11;fPY;M1a;U124;0;;585;1720;45
Ae;2024;2;6;11;fPY;M1b;U124;0;;585;1720;45
Ae;2024;2;6;11;fPY;M2e;U124;0;;585;1720;45
Ae;2024;2;6;11;fPY;M3h;U124;0;;585;1720;45
Ae;2024;2;6;11;fPY;M4g;U124;0;;585;1720;45
Ae;2024;2;6;11;fPY;F1b;U124;0;;585;1720;45
Ae;2024;2;7;2;GG;F2a;213;0;;505;855;45
Ae;2024;2;7;3;GG;F2a;213;0;;505;1000;45
Ae;2024;2;8;1;GG;FMP;213;0;;13;800;45
Ae;2024;2;8;2;GG;FMP;213;0;;13;855;45
Ae;2024;2;8;3;GG;M3b;213;0;;497;1000;45
Ae;2024;2;8;4;GG;M3b;213;0;;497;1055;45
Ae;2024;2;8;7;PZ;FMP;125;0;;706;1340;45
Ae;2024;2;8;8;PZ;FMP;125;0;;706;1435;45
Ae;2024;2;8;9;PZ;FMP;125;0;;706;1530;45
Ae;2024;2;8;10;PZ;FMP;125;0;;706;1625;45
Ae;2024;2;26;1;FMS As.;;;0;;31;800;45
Ae;2024;2;26;2;FMS As.;;;0;;31;855;45
Ae;2024;2;26;3;FMS As.;;;0;;31;1000;45
Ae;2024;2;26;4;FMS As.;;;0;;31;1055;45
Ae;2024;2;26;6;GG;F3a;213;0;;246;1245;45
Ae;2024;2;26;7;GG;F3a;213;0;;246;1340;45
Ae;2024;2;27;4;GG;M3b;132;0;;497;1055;45
Ae;2024;2;27;5;KS;F3a;132;0;;240;1150;45
Ae;2024;2;27;10;fPY;M1a;U124;0;;585;1625;45
Ae;2024;2;27;10;fPY;M1b;U124;0;;585;1625;45
Ae;2024;2;27;10;fPY;M2e;U124;0;;585;1625;45
Ae;2024;2;27;10;fPY;M3h;U124;0;;585;1625;45
Ae;2024;2;27;10;fPY;M4g;U124;0;;585;1625;45
Ae;2024;2;27;10;fPY;F1b;U124;0;;585;1625;45
Ae;2024;2;27;11;fPY;M1a;U124;0;;585;1720;45
Ae;2024;2;27;11;fPY;M1b;U124;0;;585;1720;45
Ae;2024;2;27;11;fPY;M2e;U124;0;;585;1720;45
Ae;2024;2;27;11;fPY;M3h;U124;0;;585;1720;45
Ae;2024;2;27;11;fPY;M4g;U124;0;;585;1720;45
Ae;2024;2;27;11;fPY;F1b;U124;0;;585;1720;45
Ae;2024;2;28;2;GG;F2a;213;0;;505;855;45
Ae;2024;2;28;3;GG;F2a;213;0;;505;1000;45
Ae;2024;2;29;1;GG;FMP;213;0;;13;800;45
Ae;2024;2;29;2;GG;FMP;213;0;;13;855;45
Ae;2024;2;29;3;GG;M3b;213;0;;497;1000;45
Ae;2024;2;29;4;GG;M3b;213;0;;497;1055;45
Ae;2024;2;29;7;PZ;FMP;125;0;;706;1340;45
Ae;2024;2;29;8;PZ;FMP;125;0;;706;1435;45
Ae;2024;2;29;9;PZ;FMP;125;0;;706;1530;45
Ae;2024;2;29;10;PZ;FMP;125;0;;706;1625;45
Ae;2024;3;4;1;FMS As.;;;0;;31;800;45
Ae;2024;3;4;2;FMS As.;;;0;;31;855;45
Ae;2024;3;4;3;FMS As.;;;0;;31;1000;45
Ae;2024;3;4;4;FMS As.;;;0;;31;1055;45
Ae;2024;3;4;6;GG;F3a;213;0;;246;1245;45
Ae;2024;3;4;7;GG;F3a;213;0;;246;1340;45
Ae;2024;3;5;4;GG;M3b;132;0;;497;1055;45
Ae;2024;3;5;5;KS;F3a;132;0;;240;1150;45
Ae;2024;3;5;10;fPY;M1a;U124;0;;585;1625;45
Ae;2024;3;5;10;fPY;M1b;U124;0;;585;1625;45
Ae;2024;3;5;10;fPY;M2e;U124;0;;585;1625;45
Ae;2024;3;5;10;fPY;M3h;U124;0;;585;1625;45
Ae;2024;3;5;10;fPY;M4g;U124;0;;585;1625;45
Ae;2024;3;5;10;fPY;F1b;U124;0;;585;1625;45
Ae;2024;3;5;11;fPY;M1a;U124;0;;585;1720;45
Ae;2024;3;5;11;fPY;M1b;U124;0;;585;1720;45
